id	target	name	accession	tlen	query	name	accession	qlen				
Sec63	PF02889.14	257	S_alt_contig00360_RC	-	494	4.20E-54	183.3	0.1				
Sec63	PF02889.14	257	S_alt_contig00360_RC	-	494	5.30E-15	55.1	0				
Ald_Xan_dh_C2	PF02738.16	544	S_alt_contig00364_RC	-	320	4.80E-110	368.5	0				
Amino_oxidase	PF01593.22	451	S_alt_contig00365_RC	-	210	3.50E-09	36.3	0				
LRR_8	PF13855.4	61	S_alt_contig00366	-	1124	2.40E-47	158.4	102.4				
LRR_8	PF13855.4	61	S_alt_contig00366	-	1124	2.40E-47	158.4	102.4				
LRR_8	PF13855.4	61	S_alt_contig00366	-	1124	2.40E-47	158.4	102.4				
LRR_8	PF13855.4	61	S_alt_contig00366	-	1124	2.40E-47	158.4	102.4				
LRR_8	PF13855.4	61	S_alt_contig00366	-	1124	2.40E-47	158.4	102.4				
LRR_8	PF13855.4	61	S_alt_contig00366	-	1124	2.40E-47	158.4	102.4				
LRR_8	PF13855.4	61	S_alt_contig00366	-	1124	2.40E-47	158.4	102.4				
LRR_8	PF13855.4	61	S_alt_contig00366	-	1124	2.40E-47	158.4	102.4				
LRR_8	PF13855.4	61	S_alt_contig00366	-	1124	2.40E-47	158.4	102.4				
LRR_8	PF13855.4	61	S_alt_contig00366	-	1124	2.40E-47	158.4	102.4				
LRR_8	PF13855.4	61	S_alt_contig00366	-	1124	2.40E-47	158.4	102.4				
Pkinase	PF00069.23	264	S_alt_contig00366	-	1124	2.50E-39	135.1	0				
Pkinase_Tyr	PF07714.15	260	S_alt_contig00366	-	1124	4.80E-36	124.2	0				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_4	PF12799.5	43	S_alt_contig00366	-	1124	2.40E-27	94.3	103.8				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRR_1	PF00560.31	23	S_alt_contig00366	-	1124	1.90E-11	42.6	82.5				
LRRNT_2	PF08263.10	41	S_alt_contig00366	-	1124	1.10E-11	44.6	1.7				
Ldh_1_C	PF02866.16	167	S_alt_contig00367	-	201	1.20E-19	70.7	0				
WD40	PF00400.30	38	S_alt_contig00368	-	330	1.90E-07	31.5	7.6				
WD40	PF00400.30	38	S_alt_contig00368	-	330	1.90E-07	31.5	7.6				
DUF3395	PF11875.6	158	S_alt_contig00375	-	200	4.30E-30	104.6	0				
Thioredoxin	PF00085.18	104	S_alt_contig00376_RC	-	375	5.40E-12	45.4	0				
EF-hand_7	PF13499.4	71	S_alt_contig00377_RC	-	171	7.80E-11	42.2	1.2				
EF-hand_7	PF13499.4	71	S_alt_contig00377_RC	-	171	7.80E-11	42.2	1.2				
FAD_binding_7	PF03441.12	189	S_alt_contig00378	-	411	2.50E-60	203.1	0				
Hemerythrin	PF01814.21	131	S_alt_contig00379_NB	-	310	2.20E-07	31.4	0				
Hemerythrin	PF01814.21	131	S_alt_contig00380_NB	-	313	2.20E-07	31.4	0				
POX	PF07526.9	136	S_alt_contig00381	-	887	4.80E-48	163.1	1.4				
POX	PF07526.9	136	S_alt_contig00381	-	887	4.80E-48	163.1	1.4				
Homeobox_KN	PF05920.9	40	S_alt_contig00381	-	887	1.50E-17	63	0.2				
Homeobox_KN	PF05920.9	40	S_alt_contig00381	-	887	1.50E-17	63	0.2				
Homeobox_KN	PF05920.9	40	S_alt_contig00381	-	887	1.50E-17	63	0.2				
Homeobox	PF00046.27	57	S_alt_contig00381	-	887	8.50E-07	28.6	0.2				
IBR	PF01485.19	62	S_alt_contig00382	-	679	1.20E-21	76.5	24.9				
IBR	PF01485.19	62	S_alt_contig00382	-	679	1.20E-21	76.5	24.9				
IBR	PF01485.19	62	S_alt_contig00382	-	679	1.20E-21	76.5	24.9				
IBR	PF01485.19	62	S_alt_contig00382	-	679	1.20E-21	76.5	24.9				
IBR	PF01485.19	62	S_alt_contig00382	-	679	1.20E-21	76.5	24.9				
zf-C3HC4_2	PF13923.4	40	S_alt_contig00382	-	679	0.00032	20.4	2.9				
zf-C3HC4_2	PF13923.4	40	S_alt_contig00382	-	679	0.00032	20.4	2.9				
zf-C3HC4_2	PF13923.4	40	S_alt_contig00382	-	679	0.00032	20.4	2.9				
zf-C3HC4_2	PF13923.4	40	S_alt_contig00382	-	679	0.00032	20.4	2.9				
zf-RING_5	PF14634.4	44	S_alt_contig00382	-	679	0.00087	19.1	7				
zf-RING_5	PF14634.4	44	S_alt_contig00382	-	679	0.00087	19.1	7				
zf-RING_5	PF14634.4	44	S_alt_contig00382	-	679	0.00087	19.1	7				
zf-RING_5	PF14634.4	44	S_alt_contig00382	-	679	0.00087	19.1	7				
Nramp	PF01566.16	358	S_alt_contig00383_RC	-	345	8.60E-76	255.1	9.2				
Pkinase	PF00069.23	264	S_alt_contig00385_RC	-	898	5.70E-46	156.9	0				
Pkinase_Tyr	PF07714.15	260	S_alt_contig00385_RC	-	898	7.60E-45	153.1	0				
LRR_4	PF12799.5	43	S_alt_contig00385_RC	-	898	1.40E-13	50.6	28.4				
LRR_4	PF12799.5	43	S_alt_contig00385_RC	-	898	1.40E-13	50.6	28.4				
LRR_4	PF12799.5	43	S_alt_contig00385_RC	-	898	1.40E-13	50.6	28.4				
LRR_4	PF12799.5	43	S_alt_contig00385_RC	-	898	1.40E-13	50.6	28.4				
LRR_4	PF12799.5	43	S_alt_contig00385_RC	-	898	1.40E-13	50.6	28.4				
LRR_4	PF12799.5	43	S_alt_contig00385_RC	-	898	1.40E-13	50.6	28.4				
LRR_8	PF13855.4	61	S_alt_contig00385_RC	-	898	4.50E-10	39	33.9				
LRR_8	PF13855.4	61	S_alt_contig00385_RC	-	898	4.50E-10	39	33.9				
LRR_8	PF13855.4	61	S_alt_contig00385_RC	-	898	4.50E-10	39	33.9				
LRR_8	PF13855.4	61	S_alt_contig00385_RC	-	898	4.50E-10	39	33.9				
LRR_8	PF13855.4	61	S_alt_contig00385_RC	-	898	4.50E-10	39	33.9				
LRR_8	PF13855.4	61	S_alt_contig00385_RC	-	898	4.50E-10	39	33.9				
PALP	PF00291.23	294	S_alt_contig00386_RC	-	437	2.10E-58	198	0				
HisKA	PF00512.23	64	S_alt_contig00388	-	321	8.50E-08	32	0.2				
HATPase_c	PF02518.24	111	S_alt_contig00388	-	320	3.40E-09	37.1	0				
Peptidase_A22B	PF04258.11	284	S_alt_contig00390	-	174	1.60E-21	76.9	0				
Mito_carr	PF00153.25	97	S_alt_contig00391_RC	-	161	5.40E-18	64.6	0.6				
GARS_C	PF02843.14	80	S_alt_contig00392_RC	-	252	6.40E-28	96.7	0.2				
Beach	PF02138.16	276	S_alt_contig00395_RC	-	514	1.80E-94	316.1	0				
PH_BEACH	PF14844.4	100	S_alt_contig00395_RC	-	514	1.00E-09	38.2	0				
Glucan_synthase	PF02364.13	818	S_alt_contig00397_RC	-	404	5.60E-104	348.9	14.4				
Glucan_synthase	PF02364.13	818	S_alt_contig00397_RC	-	404	5.60E-104	348.9	14.4				
Meth_synt_2	PF01717.16	324	S_alt_contig00401_RC	-	890	1.70E-161	536.8	0				
Meth_synt_2	PF01717.16	324	S_alt_contig00401_RC	-	890	1.70E-161	536.8	0				
Meth_synt_1	PF08267.10	313	S_alt_contig00401_RC	-	890	1.10E-125	419.2	0				
Meth_synt_1	PF08267.10	313	S_alt_contig00401_RC	-	890	1.10E-125	419.2	0				
Meth_synt_1	PF08267.10	313	S_alt_contig00401_RC	-	890	1.10E-125	419.2	0				
SE	PF08491.8	276	S_alt_contig00403	-	178	7.00E-20	71.1	0				
Myb_DNA-bind_3	PF12776.5	96	S_alt_contig00407_RC	-	365	9.80E-10	39	5.7				
Myb_DNA-bind_3	PF12776.5	96	S_alt_contig00407_RC	-	365	1.80E-09	38.2	0				
Peptidase_M16_C	PF05193.19	183	S_alt_contig00409_RC	-	404	4.30E-24	85.4	0				
TTL	PF03133.13	295	S_alt_contig00411_RC	-	232	5.20E-37	127.4	0.1				
GTP_EFTU	PF00009.25	194	S_alt_contig00413	-	586	2.00E-53	180.7	0.1				
GTP_EFTU	PF00009.25	194	S_alt_contig00413	-	586	2.00E-53	180.7	0.1				
GTP_EFTU_D3	PF03143.15	111	S_alt_contig00413	-	586	2.30E-38	130.8	0				
GTP_EFTU_D2	PF03144.23	74	S_alt_contig00413	-	586	1.80E-14	53.8	0.1				
Ribosomal_S4e	PF00900.18	75	S_alt_contig00414	-	371	4.30E-36	122.5	0.2				
40S_S4_C	PF16121.3	48	S_alt_contig00414	-	371	2.10E-26	91.1	0.1				
RS4NT	PF08071.10	37	S_alt_contig00414	-	371	1.20E-19	70	6.1				
S4	PF01479.23	48	S_alt_contig00414	-	371	5.20E-07	29.1	0				
KOW	PF00467.27	32	S_alt_contig00414	-	371	5.10E-06	26.1	3.2				
KOW	PF00467.27	32	S_alt_contig00414	-	371	5.10E-06	26.1	3.2				
Enolase_C	PF00113.20	296	S_alt_contig00416_RC	-	520	5.00E-161	534.7	0.6				
Enolase_N	PF03952.14	131	S_alt_contig00416_RC	-	520	1.90E-32	112	0				
MR_MLE_C	PF13378.4	219	S_alt_contig00416_RC	-	520	9.50E-09	35.1	0				
MAAL_C	PF07476.9	249	S_alt_contig00416_RC	-	520	4.20E-05	22.7	0				
Rieske	PF00355.24	89	S_alt_contig00420_RC	-	682	8.70E-22	76.7	0.4				
Rieske	PF00355.24	89	S_alt_contig00420_RC	-	682	8.70E-22	76.7	0.4				
PaO	PF08417.10	88	S_alt_contig00420_RC	-	682	3.90E-14	52.4	0.1				
Histone	PF00125.22	132	S_alt_contig00421_RC	-	287	2.40E-54	183.1	2.1				
CENP-T_C	PF15511.4	108	S_alt_contig00421_RC	-	287	0.00088	19.2	0.5				
CENP-T_C	PF15511.4	108	S_alt_contig00421_RC	-	287	0.00088	19.2	0.5				
AAA_11	PF13086.4	262	S_alt_contig00422	-	175	2.80E-38	132	0				
AAA_30	PF13604.4	192	S_alt_contig00422	-	175	4.60E-08	32.9	0				
Helicase_RecD	PF05127.12	177	S_alt_contig00422	-	175	6.60E-08	32.5	0				
Helicase_RecD	PF05127.12	177	S_alt_contig00422	-	175	6.60E-08	32.5	0				
AAA_19	PF13245.4	146	S_alt_contig00422	-	175	5.50E-06	26.6	0				
cobW	PF02492.17	177	S_alt_contig00422	-	175	0.00062	19.3	0.1				
cobW	PF02492.17	177	S_alt_contig00422	-	175	0.00062	19.3	0.1				
DEAD	PF00270.27	176	S_alt_contig00422	-	175	0.00086	19	0.1				
Myb_DNA-binding	PF00249.29	47	S_alt_contig00425_RC	-	189	3.60E-05	23.7	0.3				
DnaJ	PF00226.29	63	S_alt_contig00426_RC	-	481	3.10E-06	27.1	0.2				
DnaJ_C	PF01556.16	146	S_alt_contig00426_RC	-	481	4.60E-41	140.2	0.3				
DnaJ_CXXCXGXG	PF00684.17	67	S_alt_contig00426_RC	-	481	5.00E-15	55.5	19.9				
Skp1	PF01466.17	48	S_alt_contig00428_RC	-	264	2.00E-11	43.7	0				
Spc7	PF08317.9	310	S_alt_contig00431	-	170	0.00088	18.1	19.6				
Ribosomal_S3Ae	PF01015.16	205	S_alt_contig00433_RC	-	429	6.50E-98	326.2	3.8				
Kelch_1	PF01344.23	46	S_alt_contig00435_RC	-	453	8.40E-44	146.8	3.8				
Kelch_1	PF01344.23	46	S_alt_contig00435_RC	-	453	8.40E-44	146.8	3.8				
Kelch_1	PF01344.23	46	S_alt_contig00435_RC	-	453	8.40E-44	146.8	3.8				
Kelch_1	PF01344.23	46	S_alt_contig00435_RC	-	453	8.40E-44	146.8	3.8				
Kelch_1	PF01344.23	46	S_alt_contig00435_RC	-	453	8.40E-44	146.8	3.8				
Kelch_4	PF13418.4	49	S_alt_contig00435_RC	-	453	1.70E-43	146.2	7.2				
Kelch_4	PF13418.4	49	S_alt_contig00435_RC	-	453	1.70E-43	146.2	7.2				
Kelch_4	PF13418.4	49	S_alt_contig00435_RC	-	453	1.70E-43	146.2	7.2				
Kelch_4	PF13418.4	49	S_alt_contig00435_RC	-	453	1.70E-43	146.2	7.2				
Kelch_4	PF13418.4	49	S_alt_contig00435_RC	-	453	1.70E-43	146.2	7.2				
Kelch_3	PF13415.4	49	S_alt_contig00435_RC	-	453	2.90E-40	135.7	15.7				
Kelch_3	PF13415.4	49	S_alt_contig00435_RC	-	453	2.90E-40	135.7	15.7				
Kelch_3	PF13415.4	49	S_alt_contig00435_RC	-	453	2.90E-40	135.7	15.7				
Kelch_3	PF13415.4	49	S_alt_contig00435_RC	-	453	2.90E-40	135.7	15.7				
Kelch_3	PF13415.4	49	S_alt_contig00435_RC	-	453	2.90E-40	135.7	15.7				
Kelch_3	PF13415.4	49	S_alt_contig00435_RC	-	453	2.90E-40	135.7	15.7				
Kelch_6	PF13964.4	50	S_alt_contig00435_RC	-	453	5.00E-36	121.7	5.6				
Kelch_6	PF13964.4	50	S_alt_contig00435_RC	-	453	5.00E-36	121.7	5.6				
Kelch_6	PF13964.4	50	S_alt_contig00435_RC	-	453	5.00E-36	121.7	5.6				
Kelch_6	PF13964.4	50	S_alt_contig00435_RC	-	453	5.00E-36	121.7	5.6				
Kelch_6	PF13964.4	50	S_alt_contig00435_RC	-	453	5.00E-36	121.7	5.6				
Kelch_5	PF13854.4	42	S_alt_contig00435_RC	-	453	3.50E-21	74.6	4.8				
Kelch_5	PF13854.4	42	S_alt_contig00435_RC	-	453	3.50E-21	74.6	4.8				
Kelch_5	PF13854.4	42	S_alt_contig00435_RC	-	453	3.50E-21	74.6	4.8				
Kelch_5	PF13854.4	42	S_alt_contig00435_RC	-	453	3.50E-21	74.6	4.8				
Kelch_5	PF13854.4	42	S_alt_contig00435_RC	-	453	3.50E-21	74.6	4.8				
Kelch_2	PF07646.13	49	S_alt_contig00435_RC	-	453	8.10E-19	66.7	4.2				
Kelch_2	PF07646.13	49	S_alt_contig00435_RC	-	453	8.10E-19	66.7	4.2				
Kelch_2	PF07646.13	49	S_alt_contig00435_RC	-	453	8.10E-19	66.7	4.2				
Kelch_2	PF07646.13	49	S_alt_contig00435_RC	-	453	8.10E-19	66.7	4.2				
Kelch_2	PF07646.13	49	S_alt_contig00435_RC	-	453	8.10E-19	66.7	4.2				
HMA	PF00403.24	62	S_alt_contig00437_RC	-	221	2.20E-16	59.9	2.5				
Ribosomal_L7Ae	PF01248.24	95	S_alt_contig00441	-	298	5.80E-29	99.5	2.6				
NB-ARC	PF00931.20	288	S_alt_contig00443_RC	-	308	6.70E-33	113.8	0.1				
NB-ARC	PF00931.20	288	S_alt_contig00443_RC	-	308	6.70E-33	113.8	0.1				
Methyltransf_29	PF03141.14	506	S_alt_contig00446	-	394	1.50E-120	403	0				
Mito_carr	PF00153.25	97	S_alt_contig00450	-	492	1.30E-57	191.5	1.8				
Mito_carr	PF00153.25	97	S_alt_contig00450	-	492	1.30E-57	191.5	1.8				
Mito_carr	PF00153.25	97	S_alt_contig00450	-	492	1.30E-57	191.5	1.8				
Sugar_tr	PF00083.22	452	S_alt_contig00451_RC	-	486	2.90E-40	138.4	9.4				
MFS_1	PF07690.14	353	S_alt_contig00451_RC	-	486	1.30E-08	34	24.3				
MFS_1	PF07690.14	353	S_alt_contig00451_RC	-	486	1.30E-08	34	24.3				
Metallophos	PF00149.26	204	S_alt_contig00452	-	377	4.00E-11	43.7	0				
Metallophos	PF00149.26	204	S_alt_contig00452	-	377	4.00E-11	43.7	0				
Mlf1IP	PF10248.7	171	S_alt_contig00456_RC	-	365	1.10E-15	57.8	0.1				
HlyIII	PF03006.18	224	S_alt_contig00459	-	194	1.50E-34	119.5	7.1				
Pro_isomerase	PF00160.19	159	S_alt_contig00466_RC	-	435	6.00E-56	189	0.1				
Ribosomal_L3	PF00297.20	369	S_alt_contig00467	-	496	5.10E-155	515.9	8.6				
Ribosomal_L3	PF00297.20	369	S_alt_contig00467	-	495	2.90E-27	95.5	0.2				
WD40	PF00400.30	38	S_alt_contig00468	-	347	3.80E-13	49.5	0.1				
WD40	PF00400.30	38	S_alt_contig00468	-	347	3.80E-13	49.5	0.1				
WD40	PF00400.30	38	S_alt_contig00468	-	346	2.20E-19	69.3	6.9				
WD40	PF00400.30	38	S_alt_contig00468	-	346	2.20E-19	69.3	6.9				
WD40	PF00400.30	38	S_alt_contig00468	-	346	2.20E-19	69.3	6.9				
WD40	PF00400.30	38	S_alt_contig00468	-	346	2.20E-19	69.3	6.9				
ANAPC4_WD40	PF12894.5	92	S_alt_contig00468	-	346	5.10E-06	26.6	0.9				
ANAPC4_WD40	PF12894.5	92	S_alt_contig00468	-	346	5.10E-06	26.6	0.9				
Pkinase	PF00069.23	264	S_alt_contig00469_RC	-	376	5.10E-21	75.1	0				
Pkinase_Tyr	PF07714.15	260	S_alt_contig00469_RC	-	376	8.00E-16	58	0				
Sec62	PF03839.14	217	S_alt_contig00471	-	214	1.20E-06	28.1	2.7				
Alpha_adaptinC2	PF02883.18	111	S_alt_contig00472_RC	-	441	8.10E-27	93.6	1.3				
PLD_C	PF12357.6	72	S_alt_contig00474	-	470	4.50E-29	100	0				
PLDc	PF00614.20	28	S_alt_contig00474	-	470	1.50E-08	34.4	0.3				
PLDc	PF00614.20	28	S_alt_contig00474	-	470	1.50E-08	34.4	0.3				
PLDc_2	PF13091.4	133	S_alt_contig00474	-	470	1.80E-08	34.2	0				
PLDc_2	PF13091.4	133	S_alt_contig00474	-	470	1.80E-08	34.2	0				
UCH	PF00443.27	257	S_alt_contig00476	-	604	2.50E-48	164.7	0.3				
UCH_1	PF13423.4	295	S_alt_contig00476	-	604	3.60E-11	43.1	1.2				
ubiquitin	PF00240.21	72	S_alt_contig00476	-	604	1.10E-07	31.4	0.1				
ubiquitin	PF00240.21	72	S_alt_contig00476	-	604	1.10E-07	31.4	0.1				
Phosphorylase	PF00343.18	712	S_alt_contig00477_RC	-	568	2.40E-193	644.1	0				
Lipocalin	PF00061.21	144	S_alt_contig00478_NB	-	159	5.30E-13	49.3	4.2				
Lipocalin_7	PF14651.4	128	S_alt_contig00478_NB	-	159	7.60E-08	32.2	2.4				
Aldedh	PF00171.20	462	S_alt_contig00485_RC	-	565	1.20E-153	511.9	0				
Aminotran_1_2	PF00155.19	363	S_alt_contig00488	-	337	3.90E-16	59.1	0				
Aminotran_1_2	PF00155.19	363	S_alt_contig00488	-	337	3.90E-16	59.1	0				
Aminotran_1_2	PF00155.19	363	S_alt_contig00488	-	337	2.50E-07	30.1	0				
zf-RVT	PF13966.4	85	S_alt_contig00491_RC	-	257	5.40E-19	68.7	1.9				
Uricase	PF01014.16	128	S_alt_contig00495	-	255	6.60E-33	113.7	0				
GST_N	PF02798.18	76	S_alt_contig00498_RC	-	292	3.30E-07	30.4	0				
GST_C_2	PF13410.4	70	S_alt_contig00498_RC	-	292	0.0002	21.1	0				
GST_N_3	PF13417.4	75	S_alt_contig00498_RC	-	292	0.00024	21.3	0				
DUF4216	PF13952.4	70	S_alt_contig00500_RC	-	173	1.00E-25	89.6	0.3				
PC_rep	PF01851.20	35	S_alt_contig00511	-	445	7.80E-09	35.4	4.2				
PC_rep	PF01851.20	35	S_alt_contig00511	-	445	7.80E-09	35.4	4.2				
PC_rep	PF01851.20	35	S_alt_contig00511	-	445	7.80E-09	35.4	4.2				
PC_rep	PF01851.20	35	S_alt_contig00511	-	445	7.80E-09	35.4	4.2				
PC_rep	PF01851.20	35	S_alt_contig00511	-	445	7.80E-09	35.4	4.2				
HEAT_2	PF13646.4	88	S_alt_contig00511	-	445	1.20E-05	25.4	3.4				
HEAT_2	PF13646.4	88	S_alt_contig00511	-	445	1.20E-05	25.4	3.4				
HEAT_2	PF13646.4	88	S_alt_contig00511	-	445	1.20E-05	25.4	3.4				
PS_Dcarbxylase	PF02666.13	200	S_alt_contig00513	-	182	1.40E-08	34.4	0				
PS_Dcarbxylase	PF02666.13	200	S_alt_contig00513	-	182	1.60E-08	34.2	0.2				
bHLH-MYC_N	PF14215.4	175	S_alt_contig00515_RC	-	657	8.40E-26	91.1	0				
Aldose_epim	PF01263.18	301	S_alt_contig00518_RC	-	255	3.80E-34	118.2	0				
NTP_transferase	PF00483.21	248	S_alt_contig00523	-	315	0.00023	20.7	0				
Glutaredoxin	PF00462.22	60	S_alt_contig00525_RC	-	233	7.30E-21	74	0				
Sad1_UNC	PF07738.11	135	S_alt_contig00527_RC	-	332	3.70E-39	133.7	0				
F5_F8_type_C	PF00754.23	127	S_alt_contig00527_RC	-	332	1.60E-06	28.1	0				
Muskelin_N	PF06588.9	199	S_alt_contig00527_RC	-	332	0.00032	20.5	0.1				
ABC_membrane_2	PF06472.13	282	S_alt_contig00528	-	585	9.60E-30	103.7	0				
ABC_tran	PF00005.25	137	S_alt_contig00528	-	585	8.30E-15	55.4	0				
AAA_21	PF13304.4	303	S_alt_contig00528	-	585	4.80E-05	23.2	0	system			
AAA_21	PF13304.4	303	S_alt_contig00528	-	585	4.80E-05	23.2	0	system			
Ribosomal_S7e	PF01251.16	184	S_alt_contig00530_RC	-	275	5.10E-79	264.2	0.5				
Ribosomal_S7e	PF01251.16	184	S_alt_contig00531_RC	-	277	5.20E-79	264.1	0.5				
Pkinase_Tyr	PF07714.15	260	S_alt_contig00532	-	255	2.00E-68	230.4	0				
Pkinase	PF00069.23	264	S_alt_contig00532	-	255	1.10E-59	201.8	0				
Proteasome	PF00227.24	190	S_alt_contig00535_RC	-	374	6.80E-48	162.5	0.1				
RNA_pol_Rpb2_2	PF04561.12	190	S_alt_contig00538_RC	-	604	2.10E-50	170.8	0.1				
RNA_pol_Rpb2_3	PF04565.14	68	S_alt_contig00538_RC	-	604	1.70E-22	79.2	0.1				
RNA_pol_Rpb2_1	PF04563.13	203	S_alt_contig00538_RC	-	604	1.80E-10	40.6	0				
SNAPc_SNAP43	PF09808.7	191	S_alt_contig00540	-	191	8.80E-41	139.8	0.4				
Metallophos	PF00149.26	204	S_alt_contig00543_RC	-	1086	3.40E-10	40.6	0.3				
AUX_IAA	PF02309.14	240	S_alt_contig00545_RC	-	499	2.50E-16	60.2	0.6				
AUX_IAA	PF02309.14	240	S_alt_contig00545_RC	-	499	2.50E-16	60.2	0.6				
Pyr_redox_2	PF07992.12	292	S_alt_contig00549	-	364	3.50E-27	95.3	0				
Pyr_redox	PF00070.25	81	S_alt_contig00549	-	364	3.00E-09	37.2	0				
FA_desaturase	PF00487.22	254	S_alt_contig00551	-	161	1.80E-07	31.2	0.2				
Brix	PF04427.16	188	S_alt_contig00554_RC	-	310	1.10E-19	71.2	0				
DUF3444	PF11926.6	211	S_alt_contig00555_RC	-	261	8.60E-11	41.8	0				
DUF3444	PF11926.6	211	S_alt_contig00555_RC	-	261	3.00E-34	118.4	0.1				
Amidohydro_1	PF01979.18	344	S_alt_contig00557	-	252	1.50E-13	50.7	0				
Amidohydro_3	PF07969.9	473	S_alt_contig00557	-	252	1.40E-05	24.6	0				
TRM	PF02005.14	376	S_alt_contig00560_RC	-	226	6.80E-50	170.2	0				
PrmA	PF06325.11	296	S_alt_contig00560_RC	-	226	0.001	18.4	0				
RNA_pol	PF00940.17	411	S_alt_contig00563_RC	-	220	3.00E-66	223.8	0				
Tyr-DNA_phospho	PF06087.10	423	S_alt_contig00564_RC	-	258	1.90E-09	36.8	0.1				
Tyr-DNA_phospho	PF06087.10	423	S_alt_contig00564_RC	-	257	1.10E-41	143	0.3				
Tyr-DNA_phospho	PF06087.10	423	S_alt_contig00564_RC	-	257	1.10E-41	143	0.3				
ATP-synt_A	PF00119.18	211	S_alt_contig00566_NB	-	236	1.20E-23	84	18.8				
SNF2_N	PF00176.21	350	S_alt_contig00567_RC	-	167	2.10E-40	138.4	0.3				
Ribosomal_L27	PF01016.17	79	S_alt_contig00571_RC	-	153	3.70E-23	81.2	0.1				
Mon2_C	PF16206.3	785	S_alt_contig00572	-	535	0.00059	17.9	0.1				
ParBc	PF02195.16	90	S_alt_contig00574	-	291	2.90E-16	59.4	0.1				
Pkinase_Tyr	PF07714.15	260	S_alt_contig00578_RC	-	535	7.10E-26	90.9	0				
Pkinase	PF00069.23	264	S_alt_contig00578_RC	-	535	5.40E-25	88.1	0				
LRR_8	PF13855.4	61	S_alt_contig00578_RC	-	535	6.60E-09	35.3	4.9				
LRR_8	PF13855.4	61	S_alt_contig00578_RC	-	535	6.60E-09	35.3	4.9				
LRR_4	PF12799.5	43	S_alt_contig00578_RC	-	535	2.30E-05	24.5	3.1				
LRR_4	PF12799.5	43	S_alt_contig00578_RC	-	535	2.30E-05	24.5	3.1				
LRR_4	PF12799.5	43	S_alt_contig00578_RC	-	535	2.30E-05	24.5	3.1				
LRR_1	PF00560.31	23	S_alt_contig00578_RC	-	535	0.00026	20.9	14.5				
LRR_1	PF00560.31	23	S_alt_contig00578_RC	-	535	0.00026	20.9	14.5				
LRR_1	PF00560.31	23	S_alt_contig00578_RC	-	535	0.00026	20.9	14.5				
